payment_id,subscription_id,customer_id,payment_date,amount,payment_status,payment_type
PAY_000354,SUB_000212,CUST_002325,2025-04-02,9.99,paid,renewal
PAY_000355,SUB_000212,CUST_002325,2025-05-02,9.99,paid,renewal
PAY_000356,SUB_000212,CUST_002325,2025-06-02,9.99,paid,renewal
PAY_000357,SUB_000212,CUST_002325,2025-07-02,9.99,paid,renewal
PAY_000358,SUB_000212,CUST_002325,2025-08-02,9.99,paid,renewal
PAY_000359,SUB_000212,CUST_002325,2025-09-02,9.99,paid,renewal
PAY_000360,SUB_000212,CUST_002325,2025-10-02,9.99,paid,renewal
PAY_000361,SUB_000212,CUST_002325,2025-11-02,9.99,paid,renewal
PAY_000362,SUB_000212,CUST_002325,2025-12-02,9.99,paid,renewal
PAY_000363,SUB_000219,CUST_001091,2025-02-03,9.99,paid,trial_conversion
PAY_000364,SUB_000219,CUST_001091,2025-03-03,9.99,paid,renewal
PAY_000365,SUB_000219,CUST_001091,2025-04-03,9.99,paid,renewal
PAY_000366,SUB_000219,CUST_001091,2025-05-03,9.99,paid,renewal
PAY_000367,SUB_000219,CUST_001091,2025-06-03,9.99,paid,renewal
PAY_000368,SUB_000219,CUST_001091,2025-07-03,9.99,paid,renewal
PAY_000369,SUB_000219,CUST_001091,2025-08-03,9.99,paid,renewal
PAY_000370,SUB_000219,CUST_001091,2025-09-03,9.99,paid,renewal
PAY_000371,SUB_000219,CUST_001091,2025-10-03,9.99,paid,renewal
PAY_000372,SUB_000219,CUST_001091,2025-11-03,9.99,paid,renewal
PAY_000373,SUB_000219,CUST_001091,2025-12-03,9.99,paid,renewal
PAY_000374,SUB_000220,CUST_003255,2025-02-03,9.99,paid,trial_conversion
PAY_000375,SUB_000220,CUST_003255,2025-03-03,9.99,paid,renewal
PAY_000376,SUB_000220,CUST_003255,2025-04-03,9.99,paid,renewal
PAY_000377,SUB_000220,CUST_003255,2025-05-03,9.99,paid,renewal
PAY_000378,SUB_000220,CUST_003255,2025-06-03,9.99,paid,renewal
PAY_000379,SUB_000220,CUST_003255,2025-07-03,9.99,paid,renewal
PAY_000380,SUB_000220,CUST_003255,2025-08-03,9.99,paid,renewal
PAY_000381,SUB_000220,CUST_003255,2025-09-03,9.99,paid,renewal
PAY_000382,SUB_000220,CUST_003255,2025-10-03,9.99,paid,renewal
PAY_000383,SUB_000220,CUST_003255,2025-11-03,9.99,paid,renewal
PAY_000384,SUB_000220,CUST_003255,2025-12-03,9.99,paid,renewal
PAY_000385,SUB_000222,CUST_001357,2025-02-03,9.99,paid,trial_conversion
PAY_000386,SUB_000222,CUST_001357,2025-03-03,9.99,paid,renewal
PAY_000387,SUB_000222,CUST_001357,2025-04-03,9.99,paid,renewal
PAY_000388,SUB_000223,CUST_000312,2025-02-03,9.99,paid,trial_conversion
PAY_000389,SUB_000223,CUST_000312,2025-03-03,9.99,paid,renewal
PAY_000390,SUB_000223,CUST_000312,2025-04-03,9.99,paid,renewal
PAY_000391,SUB_000223,CUST_000312,2025-05-03,9.99,paid,renewal
PAY_000392,SUB_000226,CUST_000392,2025-02-04,9.99,paid,trial_conversion
PAY_000393,SUB_000226,CUST_000392,2025-03-04,9.99,paid,renewal
PAY_000394,SUB_000226,CUST_000392,2025-04-04,9.99,paid,renewal
PAY_000395,SUB_000226,CUST_000392,2025-05-04,9.99,paid,renewal
PAY_000396,SUB_000226,CUST_000392,2025-06-04,9.99,paid,renewal
PAY_000397,SUB_000226,CUST_000392,2025-07-04,9.99,paid,renewal
PAY_000398,SUB_000226,CUST_000392,2025-08-04,9.99,paid,renewal
PAY_000399,SUB_000226,CUST_000392,2025-09-04,9.99,paid,renewal
PAY_000400,SUB_000228,CUST_002993,2025-02-04,9.99,paid,trial_conversion
PAY_000401,SUB_000228,CUST_002993,2025-03-04,9.99,paid,renewal
PAY_000402,SUB_000228,CUST_002993,2025-04-04,9.99,paid,renewal
PAY_000403,SUB_000228,CUST_002993,2025-05-04,9.99,paid,renewal
PAY_000404,SUB_000228,CUST_002993,2025-06-04,9.99,paid,renewal
PAY_000405,SUB_000228,CUST_002993,2025-07-04,9.99,paid,renewal
PAY_000406,SUB_000228,CUST_002993,2025-08-04,9.99,paid,renewal
PAY_000407,SUB_000228,CUST_002993,2025-09-04,9.99,paid,renewal
PAY_000408,SUB_000228,CUST_002993,2025-10-04,9.99,paid,renewal
PAY_000409,SUB_000228,CUST_002993,2025-11-04,9.99,paid,renewal
PAY_000410,SUB_000228,CUST_002993,2025-12-04,9.99,paid,renewal
PAY_000411,SUB_000232,CUST_003749,2025-02-04,9.99,paid,trial_conversion
PAY_000412,SUB_000232,CUST_003749,2025-03-04,9.99,paid,renewal
PAY_000413,SUB_000232,CUST_003749,2025-04-04,9.99,paid,renewal
PAY_000414,SUB_000232,CUST_003749,2025-05-04,9.99,paid,renewal
PAY_000415,SUB_000232,CUST_003749,2025-06-04,9.99,paid,renewal
PAY_000416,SUB_000232,CUST_003749,2025-07-04,9.99,paid,renewal
PAY_000417,SUB_000232,CUST_003749,2025-08-04,9.99,paid,renewal
PAY_000418,SUB_000232,CUST_003749,2025-09-04,9.99,paid,renewal
PAY_000419,SUB_000232,CUST_003749,2025-10-04,9.99,paid,renewal
PAY_000420,SUB_000232,CUST_003749,2025-11-04,9.99,paid,renewal
PAY_000421,SUB_000232,CUST_003749,2025-12-04,9.99,paid,renewal
PAY_000422,SUB_000236,CUST_002482,2025-02-05,9.99,paid,trial_conversion
PAY_000423,SUB_000236,CUST_002482,2025-03-05,9.99,paid,renewal
PAY_000424,SUB_000236,CUST_002482,2025-04-05,9.99,paid,renewal
PAY_000425,SUB_000236,CUST_002482,2025-05-05,9.99,paid,renewal
PAY_000426,SUB_000236,CUST_002482,2025-06-05,9.99,paid,renewal
PAY_000427,SUB_000236,CUST_002482,2025-07-05,9.99,paid,renewal
PAY_000428,SUB_000236,CUST_002482,2025-08-05,9.99,paid,renewal
PAY_000429,SUB_000236,CUST_002482,2025-09-05,9.99,paid,renewal
PAY_000430,SUB_000241,CUST_002406,2025-02-05,99.96,paid,trial_conversion
PAY_000431,SUB_000242,CUST_001234,2025-02-05,9.99,paid,trial_conversion
PAY_000432,SUB_000242,CUST_001234,2025-03-05,9.99,paid,renewal
PAY_000433,SUB_000242,CUST_001234,2025-04-05,9.99,paid,renewal
PAY_000434,SUB_000242,CUST_001234,2025-05-05,9.99,paid,renewal
PAY_000435,SUB_000242,CUST_001234,2025-06-05,9.99,paid,renewal
PAY_000436,SUB_000242,CUST_001234,2025-07-05,9.99,paid,renewal
PAY_000437,SUB_000242,CUST_001234,2025-08-05,9.99,paid,renewal
PAY_000438,SUB_000242,CUST_001234,2025-09-05,9.99,paid,renewal
PAY_000439,SUB_000242,CUST_001234,2025-10-05,9.99,paid,renewal
PAY_000440,SUB_000242,CUST_001234,2025-11-05,9.99,paid,renewal
PAY_000441,SUB_000242,CUST_001234,2025-12-05,9.99,paid,renewal
PAY_000442,SUB_000246,CUST_000068,2025-02-05,99.96,paid,trial_conversion
PAY_000443,SUB_000247,CUST_002556,2025-02-05,9.99,paid,trial_conversion
PAY_000444,SUB_000247,CUST_002556,2025-03-05,9.99,paid,renewal
PAY_000445,SUB_000247,CUST_002556,2025-04-05,9.99,paid,renewal
PAY_000446,SUB_000247,CUST_002556,2025-05-05,9.99,paid,renewal
PAY_000447,SUB_000247,CUST_002556,2025-06-05,9.99,paid,renewal
PAY_000448,SUB_000247,CUST_002556,2025-07-05,9.99,paid,renewal
PAY_000449,SUB_000247,CUST_002556,2025-08-05,9.99,paid,renewal
PAY_000450,SUB_000247,CUST_002556,2025-09-05,9.99,paid,renewal
PAY_000451,SUB_000247,CUST_002556,2025-10-05,9.99,paid,renewal
PAY_000452,SUB_000247,CUST_002556,2025-11-05,9.99,paid,renewal
PAY_000453,SUB_000247,CUST_002556,2025-12-05,9.99,paid,renewal
PAY_000454,SUB_000253,CUST_003115,2025-02-06,9.99,paid,trial_conversion
PAY_000455,SUB_000253,CUST_003115,2025-03-06,9.99,paid,renewal
PAY_000456,SUB_000253,CUST_003115,2025-04-06,9.99,paid,renewal
PAY_000457,SUB_000253,CUST_003115,2025-05-06,9.99,paid,renewal
PAY_000458,SUB_000253,CUST_003115,2025-06-06,9.99,paid,renewal
PAY_000459,SUB_000253,CUST_003115,2025-07-06,9.99,paid,renewal
PAY_000460,SUB_000253,CUST_003115,2025-08-06,9.99,paid,renewal
PAY_000461,SUB_000253,CUST_003115,2025-09-06,9.99,paid,renewal
PAY_000462,SUB_000253,CUST_003115,2025-10-06,9.99,paid,renewal
PAY_000463,SUB_000253,CUST_003115,2025-11-06,9.99,paid,renewal
PAY_000464,SUB_000253,CUST_003115,2025-12-06,9.99,paid,renewal
PAY_000465,SUB_000264,CUST_001641,2025-02-07,9.99,paid,trial_conversion
PAY_000466,SUB_000264,CUST_001641,2025-03-07,9.99,paid,renewal
PAY_000467,SUB_000264,CUST_001641,2025-04-07,9.99,paid,renewal
PAY_000468,SUB_000264,CUST_001641,2025-05-07,9.99,paid,renewal
PAY_000469,SUB_000264,CUST_001641,2025-06-07,9.99,paid,renewal
PAY_000470,SUB_000264,CUST_001641,2025-07-07,9.99,paid,renewal
PAY_000471,SUB_000264,CUST_001641,2025-08-07,9.99,paid,renewal
PAY_000472,SUB_000264,CUST_001641,2025-09-07,9.99,paid,renewal
PAY_000473,SUB_000264,CUST_001641,2025-10-07,9.99,paid,renewal
PAY_000474,SUB_000264,CUST_001641,2025-11-07,9.99,paid,renewal
PAY_000475,SUB_000264,CUST_001641,2025-12-07,9.99,paid,renewal
PAY_000476,SUB_000271,CUST_002012,2025-02-08,9.99,paid,trial_conversion
PAY_000477,SUB_000271,CUST_002012,2025-03-08,9.99,paid,renewal
PAY_000478,SUB_000271,CUST_002012,2025-04-08,9.99,paid,renewal
PAY_000479,SUB_000271,CUST_002012,2025-05-08,9.99,paid,renewal
PAY_000480,SUB_000271,CUST_002012,2025-06-08,9.99,paid,renewal
PAY_000481,SUB_000278,CUST_003641,2025-02-08,9.99,paid,trial_conversion
PAY_000482,SUB_000278,CUST_003641,2025-03-08,9.99,paid,renewal
PAY_000483,SUB_000278,CUST_003641,2025-04-08,9.99,paid,renewal
PAY_000484,SUB_000278,CUST_003641,2025-05-08,9.99,paid,renewal
PAY_000485,SUB_000278,CUST_003641,2025-06-08,9.99,paid,renewal
PAY_000486,SUB_000278,CUST_003641,2025-07-08,9.99,paid,renewal
PAY_000487,SUB_000278,CUST_003641,2025-08-08,9.99,paid,renewal
PAY_000488,SUB_000278,CUST_003641,2025-09-08,9.99,paid,renewal
PAY_000489,SUB_000288,CUST_003476,2025-02-09,9.99,paid,trial_conversion
PAY_000490,SUB_000288,CUST_003476,2025-03-09,9.99,paid,renewal
PAY_000491,SUB_000288,CUST_003476,2025-04-09,9.99,paid,renewal
PAY_000492,SUB_000288,CUST_003476,2025-05-09,9.99,paid,renewal
PAY_000493,SUB_000288,CUST_003476,2025-06-09,9.99,paid,renewal
PAY_000494,SUB_000288,CUST_003476,2025-07-09,9.99,paid,renewal
PAY_000495,SUB_000288,CUST_003476,2025-08-09,9.99,paid,renewal
PAY_000496,SUB_000288,CUST_003476,2025-09-09,9.99,paid,renewal
PAY_000497,SUB_000289,CUST_001284,2025-02-09,9.99,paid,trial_conversion
PAY_000498,SUB_000289,CUST_001284,2025-03-09,9.99,paid,renewal
PAY_000499,SUB_000289,CUST_001284,2025-04-09,9.99,paid,renewal
PAY_000500,SUB_000289,CUST_001284,2025-05-09,9.99,paid,renewal
PAY_000501,SUB_000289,CUST_001284,2025-06-09,9.99,paid,renewal
PAY_000502,SUB_000289,CUST_001284,2025-07-09,9.99,paid,renewal
PAY_000503,SUB_000290,CUST_000452,2025-02-09,9.99,paid,trial_conversion
PAY_000504,SUB_000290,CUST_000452,2025-03-09,9.99,paid,renewal
PAY_000505,SUB_000290,CUST_000452,2025-04-09,9.99,paid,renewal
PAY_000506,SUB_000298,CUST_002977,2025-02-10,9.99,paid,trial_conversion
PAY_000507,SUB_000298,CUST_002977,2025-03-10,9.99,paid,renewal
PAY_000508,SUB_000298,CUST_002977,2025-04-10,9.99,paid,renewal
PAY_000509,SUB_000298,CUST_002977,2025-05-10,9.99,paid,renewal
PAY_000510,SUB_000298,CUST_002977,2025-06-10,9.99,paid,renewal
PAY_000511,SUB_000298,CUST_002977,2025-07-10,9.99,paid,renewal
PAY_000512,SUB_000298,CUST_002977,2025-08-10,9.99,paid,renewal
PAY_000513,SUB_000298,CUST_002977,2025-09-10,9.99,paid,renewal
PAY_000514,SUB_000298,CUST_002977,2025-10-10,9.99,paid,renewal
PAY_000515,SUB_000300,CUST_000218,2025-02-10,9.99,paid,trial_conversion
PAY_000516,SUB_000300,CUST_000218,2025-03-10,9.99,paid,renewal
PAY_000517,SUB_000300,CUST_000218,2025-04-10,9.99,paid,renewal
PAY_000518,SUB_000300,CUST_000218,2025-05-10,9.99,paid,renewal
PAY_000519,SUB_000300,CUST_000218,2025-06-10,9.99,paid,renewal
PAY_000520,SUB_000300,CUST_000218,2025-07-10,9.99,paid,renewal
PAY_000521,SUB_000300,CUST_000218,2025-08-10,9.99,paid,renewal
PAY_000522,SUB_000300,CUST_000218,2025-09-10,9.99,paid,renewal
PAY_000523,SUB_000300,CUST_000218,2025-10-10,9.99,paid,renewal
PAY_000524,SUB_000300,CUST_000218,2025-11-10,9.99,paid,renewal
PAY_000525,SUB_000300,CUST_000218,2025-12-10,9.99,paid,renewal
PAY_000526,SUB_000301,CUST_000353,2025-02-10,99.96,paid,trial_conversion
PAY_000527,SUB_000307,CUST_000238,2025-02-11,9.99,paid,trial_conversion
PAY_000528,SUB_000307,CUST_000238,2025-03-11,9.99,paid,renewal
PAY_000529,SUB_000307,CUST_000238,2025-04-11,9.99,paid,renewal
PAY_000530,SUB_000307,CUST_000238,2025-05-11,9.99,paid,renewal
PAY_000531,SUB_000307,CUST_000238,2025-06-11,9.99,paid,renewal
PAY_000532,SUB_000307,CUST_000238,2025-07-11,9.99,paid,renewal
PAY_000533,SUB_000307,CUST_000238,2025-08-11,9.99,paid,renewal
PAY_000534,SUB_000307,CUST_000238,2025-09-11,9.99,paid,renewal
PAY_000535,SUB_000307,CUST_000238,2025-10-11,9.99,paid,renewal
PAY_000536,SUB_000307,CUST_000238,2025-11-11,9.99,paid,renewal
PAY_000537,SUB_000307,CUST_000238,2025-12-11,9.99,paid,renewal
PAY_000538,SUB_000308,CUST_002433,2025-02-11,99.96,paid,trial_conversion
PAY_000539,SUB_000325,CUST_003485,2025-02-12,9.99,paid,trial_conversion
PAY_000540,SUB_000325,CUST_003485,2025-03-12,9.99,paid,renewal
PAY_000541,SUB_000327,CUST_000817,2025-02-12,9.99,paid,trial_conversion
PAY_000542,SUB_000327,CUST_000817,2025-03-12,9.99,paid,renewal
PAY_000543,SUB_000327,CUST_000817,2025-04-12,9.99,paid,renewal
PAY_000544,SUB_000327,CUST_000817,2025-05-12,9.99,paid,renewal
PAY_000545,SUB_000327,CUST_000817,2025-06-12,9.99,paid,renewal
PAY_000546,SUB_000327,CUST_000817,2025-07-12,9.99,paid,renewal
PAY_000547,SUB_000327,CUST_000817,2025-08-12,9.99,paid,renewal
PAY_000548,SUB_000327,CUST_000817,2025-09-12,9.99,paid,renewal
PAY_000549,SUB_000327,CUST_000817,2025-10-12,9.99,paid,renewal
PAY_000550,SUB_000327,CUST_000817,2025-11-12,9.99,paid,renewal
PAY_000551,SUB_000327,CUST_000817,2025-12-12,9.99,paid,renewal
PAY_000552,SUB_000328,CUST_002071,2025-02-12,9.99,paid,trial_conversion
PAY_000553,SUB_000328,CUST_002071,2025-03-12,9.99,paid,renewal
PAY_000554,SUB_000328,CUST_002071,2025-04-12,9.99,paid,renewal
PAY_000555,SUB_000332,CUST_001080,2025-02-13,9.99,paid,trial_conversion
PAY_000556,SUB_000332,CUST_001080,2025-03-13,9.99,paid,renewal
PAY_000557,SUB_000332,CUST_001080,2025-04-13,9.99,paid,renewal
PAY_000558,SUB_000332,CUST_001080,2025-05-13,9.99,paid,renewal
PAY_000559,SUB_000332,CUST_001080,2025-06-13,9.99,paid,renewal
PAY_000560,SUB_000332,CUST_001080,2025-07-13,9.99,paid,renewal
PAY_000561,SUB_000332,CUST_001080,2025-08-13,9.99,paid,renewal
PAY_000562,SUB_000332,CUST_001080,2025-09-13,9.99,paid,renewal
PAY_000563,SUB_000332,CUST_001080,2025-10-13,9.99,paid,renewal
PAY_000564,SUB_000332,CUST_001080,2025-11-13,9.99,paid,renewal
PAY_000565,SUB_000332,CUST_001080,2025-12-13,9.99,paid,renewal
PAY_000566,SUB_000335,CUST_003023,2025-02-13,9.99,paid,trial_conversion
PAY_000567,SUB_000335,CUST_003023,2025-03-13,9.99,paid,renewal
PAY_000568,SUB_000335,CUST_003023,2025-04-13,9.99,paid,renewal
PAY_000569,SUB_000335,CUST_003023,2025-05-13,9.99,paid,renewal
PAY_000570,SUB_000335,CUST_003023,2025-06-13,9.99,paid,renewal
PAY_000571,SUB_000335,CUST_003023,2025-07-13,9.99,paid,renewal
PAY_000572,SUB_000335,CUST_003023,2025-08-13,9.99,paid,renewal
PAY_000573,SUB_000335,CUST_003023,2025-09-13,9.99,paid,renewal
PAY_000574,SUB_000335,CUST_003023,2025-10-13,9.99,paid,renewal
PAY_000575,SUB_000335,CUST_003023,2025-11-13,9.99,paid,renewal
PAY_000576,SUB_000335,CUST_003023,2025-12-13,9.99,paid,renewal
PAY_000577,SUB_000342,CUST_002162,2025-02-14,9.99,paid,trial_conversion
PAY_000578,SUB_000342,CUST_002162,2025-03-14,9.99,paid,renewal
PAY_000579,SUB_000342,CUST_002162,2025-04-14,9.99,paid,renewal
PAY_000580,SUB_000342,CUST_002162,2025-05-14,9.99,paid,renewal
PAY_000581,SUB_000342,CUST_002162,2025-06-14,9.99,paid,renewal
PAY_000582,SUB_000342,CUST_002162,2025-07-14,9.99,paid,renewal
PAY_000583,SUB_000342,CUST_002162,2025-08-14,9.99,paid,renewal
PAY_000584,SUB_000342,CUST_002162,2025-09-14,9.99,paid,renewal
PAY_000585,SUB_000342,CUST_002162,2025-10-14,9.99,paid,renewal
PAY_000586,SUB_000342,CUST_002162,2025-11-14,9.99,paid,renewal
PAY_000587,SUB_000342,CUST_002162,2025-12-14,9.99,paid,renewal
PAY_000588,SUB_000344,CUST_003834,2025-02-14,9.99,paid,trial_conversion
PAY_000589,SUB_000344,CUST_003834,2025-03-14,9.99,paid,renewal
PAY_000590,SUB_000344,CUST_003834,2025-04-14,9.99,paid,renewal
PAY_000591,SUB_000344,CUST_003834,2025-05-14,9.99,paid,renewal
PAY_000592,SUB_000353,CUST_000416,2025-02-15,99.96,paid,trial_conversion
PAY_000593,SUB_000359,CUST_003638,2025-02-16,9.99,paid,trial_conversion
PAY_000594,SUB_000359,CUST_003638,2025-03-16,9.99,paid,renewal
PAY_000595,SUB_000369,CUST_002133,2025-02-16,9.99,paid,trial_conversion
PAY_000596,SUB_000369,CUST_002133,2025-03-16,9.99,paid,renewal
PAY_000597,SUB_000369,CUST_002133,2025-04-16,9.99,paid,renewal
PAY_000598,SUB_000369,CUST_002133,2025-05-16,9.99,paid,renewal
PAY_000599,SUB_000369,CUST_002133,2025-06-16,9.99,paid,renewal
PAY_000600,SUB_000369,CUST_002133,2025-07-16,9.99,paid,renewal
PAY_000601,SUB_000369,CUST_002133,2025-08-16,9.99,paid,renewal
PAY_000602,SUB_000369,CUST_002133,2025-09-16,9.99,paid,renewal
PAY_000603,SUB_000369,CUST_002133,2025-10-16,9.99,paid,renewal
PAY_000604,SUB_000369,CUST_002133,2025-11-16,9.99,paid,renewal
PAY_000605,SUB_000369,CUST_002133,2025-12-16,9.99,paid,renewal
PAY_000606,SUB_000370,CUST_003142,2025-02-16,9.99,paid,trial_conversion
PAY_000607,SUB_000370,CUST_003142,2025-03-16,9.99,paid,renewal
PAY_000608,SUB_000370,CUST_003142,2025-04-16,9.99,paid,renewal
PAY_000609,SUB_000370,CUST_003142,2025-05-16,9.99,paid,renewal
PAY_000610,SUB_000372,CUST_003458,2025-02-17,99.96,paid,trial_conversion
PAY_000611,SUB_000374,CUST_000576,2025-02-17,9.99,paid,trial_conversion
PAY_000612,SUB_000374,CUST_000576,2025-03-17,9.99,paid,renewal
PAY_000613,SUB_000374,CUST_000576,2025-04-17,9.99,paid,renewal
PAY_000614,SUB_000374,CUST_000576,2025-05-17,9.99,paid,renewal
PAY_000615,SUB_000374,CUST_000576,2025-06-17,9.99,paid,renewal
PAY_000616,SUB_000374,CUST_000576,2025-07-17,9.99,paid,renewal
PAY_000617,SUB_000374,CUST_000576,2025-08-17,9.99,paid,renewal
PAY_000618,SUB_000374,CUST_000576,2025-09-17,9.99,paid,renewal
PAY_000619,SUB_000374,CUST_000576,2025-10-17,9.99,paid,renewal
PAY_000620,SUB_000374,CUST_000576,2025-11-17,9.99,paid,renewal
PAY_000621,SUB_000374,CUST_000576,2025-12-17,9.99,paid,renewal
PAY_000622,SUB_000377,CUST_003399,2025-02-17,9.99,paid,trial_conversion
PAY_000623,SUB_000377,CUST_003399,2025-03-17,9.99,paid,renewal
PAY_000624,SUB_000377,CUST_003399,2025-04-17,9.99,paid,renewal
PAY_000625,SUB_000377,CUST_003399,2025-05-17,9.99,paid,renewal
PAY_000626,SUB_000377,CUST_003399,2025-06-17,9.99,paid,renewal
PAY_000627,SUB_000377,CUST_003399,2025-07-17,9.99,paid,renewal
PAY_000628,SUB_000377,CUST_003399,2025-08-17,9.99,paid,renewal
PAY_000629,SUB_000377,CUST_003399,2025-09-17,9.99,paid,renewal
PAY_000630,SUB_000377,CUST_003399,2025-10-17,9.99,paid,renewal
PAY_000631,SUB_000377,CUST_003399,2025-11-17,9.99,paid,renewal
PAY_000632,SUB_000377,CUST_003399,2025-12-17,9.99,paid,renewal
PAY_000633,SUB_000381,CUST_000224,2025-02-17,9.99,paid,trial_conversion
PAY_000634,SUB_000381,CUST_000224,2025-03-17,9.99,paid,renewal
PAY_000635,SUB_000381,CUST_000224,2025-04-17,9.99,paid,renewal
PAY_000636,SUB_000381,CUST_000224,2025-05-17,9.99,paid,renewal
PAY_000637,SUB_000381,CUST_000224,2025-06-17,9.99,paid,renewal
PAY_000638,SUB_000385,CUST_002045,2025-02-18,9.99,paid,trial_conversion
PAY_000639,SUB_000385,CUST_002045,2025-03-18,9.99,paid,renewal
PAY_000640,SUB_000385,CUST_002045,2025-04-18,9.99,paid,renewal
PAY_000641,SUB_000385,CUST_002045,2025-05-18,9.99,paid,renewal
PAY_000642,SUB_000385,CUST_002045,2025-06-18,9.99,paid,renewal
PAY_000643,SUB_000385,CUST_002045,2025-07-18,9.99,paid,renewal
PAY_000644,SUB_000385,CUST_002045,2025-08-18,9.99,paid,renewal
PAY_000645,SUB_000385,CUST_002045,2025-09-18,9.99,paid,renewal
PAY_000646,SUB_000385,CUST_002045,2025-10-18,9.99,paid,renewal
PAY_000647,SUB_000385,CUST_002045,2025-11-18,9.99,paid,renewal
PAY_000648,SUB_000385,CUST_002045,2025-12-18,9.99,paid,renewal
PAY_000649,SUB_000387,CUST_001272,2025-02-18,99.96,paid,trial_conversion
PAY_000650,SUB_000389,CUST_002422,2025-02-18,9.99,paid,trial_conversion
PAY_000651,SUB_000389,CUST_002422,2025-03-18,9.99,paid,renewal
PAY_000652,SUB_000389,CUST_002422,2025-04-18,9.99,paid,renewal
PAY_000653,SUB_000389,CUST_002422,2025-05-18,9.99,paid,renewal
PAY_000654,SUB_000389,CUST_002422,2025-06-18,9.99,paid,renewal
PAY_000655,SUB_000389,CUST_002422,2025-07-18,9.99,paid,renewal
PAY_000656,SUB_000389,CUST_002422,2025-08-18,9.99,paid,renewal
PAY_000657,SUB_000389,CUST_002422,2025-09-18,9.99,paid,renewal
PAY_000658,SUB_000389,CUST_002422,2025-10-18,9.99,paid,renewal
PAY_000659,SUB_000389,CUST_002422,2025-11-18,9.99,paid,renewal
PAY_000660,SUB_000389,CUST_002422,2025-12-18,9.99,paid,renewal
PAY_000661,SUB_000398,CUST_000036,2025-02-19,9.99,paid,trial_conversion
PAY_000662,SUB_000398,CUST_000036,2025-03-19,9.99,paid,renewal
PAY_000663,SUB_000398,CUST_000036,2025-04-19,9.99,paid,renewal
PAY_000664,SUB_000398,CUST_000036,2025-05-19,9.99,paid,renewal
PAY_000665,SUB_000398,CUST_000036,2025-06-19,9.99,paid,renewal
PAY_000666,SUB_000398,CUST_000036,2025-07-19,9.99,paid,renewal
PAY_000667,SUB_000398,CUST_000036,2025-08-19,9.99,paid,renewal
PAY_000668,SUB_000398,CUST_000036,2025-09-19,9.99,paid,renewal
PAY_000669,SUB_000398,CUST_000036,2025-10-19,9.99,paid,renewal
PAY_000670,SUB_000398,CUST_000036,2025-11-19,9.99,paid,renewal
PAY_000671,SUB_000398,CUST_000036,2025-12-19,9.99,paid,renewal
PAY_000672,SUB_000403,CUST_001075,2025-02-19,99.96,paid,trial_conversion
PAY_000673,SUB_000405,CUST_001312,2025-02-20,99.96,paid,trial_conversion
PAY_000674,SUB_000407,CUST_000219,2025-02-20,99.96,paid,trial_conversion
PAY_000675,SUB_000408,CUST_001629,2025-02-20,99.96,paid,trial_conversion
PAY_000676,SUB_000425,CUST_001398,2025-02-22,9.99,paid,trial_conversion
PAY_000677,SUB_000425,CUST_001398,2025-03-22,9.99,paid,renewal
PAY_000678,SUB_000425,CUST_001398,2025-04-22,9.99,paid,renewal
PAY_000679,SUB_000425,CUST_001398,2025-05-22,9.99,paid,renewal
PAY_000680,SUB_000425,CUST_001398,2025-06-22,9.99,paid,renewal
PAY_000681,SUB_000425,CUST_001398,2025-07-22,9.99,paid,renewal
PAY_000682,SUB_000425,CUST_001398,2025-08-22,9.99,paid,renewal
PAY_000683,SUB_000425,CUST_001398,2025-09-22,9.99,paid,renewal
PAY_000684,SUB_000427,CUST_003074,2025-02-22,99.96,paid,trial_conversion
PAY_000685,SUB_000431,CUST_000066,2025-02-23,99.96,paid,trial_conversion
PAY_000686,SUB_000432,CUST_002024,2025-02-23,9.99,paid,trial_conversion
PAY_000687,SUB_000432,CUST_002024,2025-03-23,9.99,paid,renewal
PAY_000688,SUB_000432,CUST_002024,2025-04-23,9.99,paid,renewal
PAY_000689,SUB_000432,CUST_002024,2025-05-23,9.99,paid,renewal
PAY_000690,SUB_000432,CUST_002024,2025-06-23,9.99,paid,renewal
PAY_000691,SUB_000432,CUST_002024,2025-07-23,9.99,paid,renewal
PAY_000692,SUB_000432,CUST_002024,2025-08-23,9.99,paid,renewal
PAY_000693,SUB_000432,CUST_002024,2025-09-23,9.99,paid,renewal
PAY_000694,SUB_000432,CUST_002024,2025-10-23,9.99,paid,renewal
PAY_000695,SUB_000432,CUST_002024,2025-11-23,9.99,paid,renewal
PAY_000696,SUB_000432,CUST_002024,2025-12-23,9.99,paid,renewal
PAY_000697,SUB_000437,CUST_002456,2025-02-23,99.96,paid,trial_conversion
PAY_000698,SUB_000439,CUST_003650,2025-02-24,99.96,paid,trial_conversion
